0.0,0.16663872864911866,0.3332774572982373,0.25001724529313485,0.8333302424868094,0.8333612713508813,0.6667042480994603,0.8333190892304696,0.6666875019273135,0.6666986551836533
0.16663872864911866,0.0,0.16663872864911866,0.4166559739422535,0.6666915138376908,0.8333485370891118,0.6666915138376908,0.6666803605813509,0.8333262305764322,0.833337383832772
0.3332774572982373,0.16663872864911866,0.0,0.5832947025913722,0.6667042480994603,0.8333612713508813,0.8333302424868094,0.5000416319322323,0.6666875019273135,0.8333501180945415
0.25001724529313485,0.4166559739422535,0.5832947025913722,0.0,0.5833129971936746,0.5833440260577465,0.4166870028063254,0.7499756133609026,0.5833440260577465,0.4166814098905185
0.8333302424868094,0.6666915138376908,0.6667042480994603,0.5833129971936746,0.0,0.16665702325142107,0.33331404650284213,0.166662616167228,0.49998225558587706,0.33331963941864906
0.8333612713508813,0.8333485370891118,0.8333612713508813,0.5833440260577465,0.16665702325142107,0.0,0.16665702325142107,0.33331963941864906,0.333325232334456,0.166662616167228
0.6667042480994603,0.6666915138376908,0.8333302424868094,0.4166870028063254,0.33331404650284213,0.16665702325142107,0.0,0.4999766626700701,0.49998225558587706,0.33331963941864906
0.8333190892304696,0.6666803605813509,0.5000416319322323,0.7499756133609026,0.166662616167228,0.33331963941864906,0.4999766626700701,0.0,0.33331963941864906,0.49998225558587706
0.6666875019273135,0.8333262305764322,0.6666875019273135,0.5833440260577465,0.49998225558587706,0.333325232334456,0.49998225558587706,0.33331963941864906,0.0,0.166662616167228
0.6666986551836533,0.833337383832772,0.8333501180945415,0.4166814098905185,0.33331963941864906,0.166662616167228,0.33331963941864906,0.49998225558587706,0.166662616167228,0.0
