b
e
g
fs
d
b
e
e
e
fs
g
e
fs
e
d
fs
b
b
b
b
g
e
a
fs
d
a
g
e
b
g
fs
e
b
e
g
e
fs
e
d
fs
e
e
e
b
e
g
fs
d
b
e
e
e
fs
g
e
fs
e
d
fs
b
b
b
b
g
e
a
fs
d
a
g
e
b
g
fs
e
b
e
g
e
fs
e
d
fs
e
